CustomerID,Customer Age,Customer Gender
230472066,35,F
230472067,35,F
230472068,35,F
230472069,35,F
230472070,35,F
230472071,35,F
230472072,35,F
230472073,35,F
230472074,35,F
230472075,35,F
230472076,35,F
230472077,35,F
230472078,35,F
230472079,35,F
230472080,35,F
230472081,35,F
230472082,35,F
230472083,35,F
230472084,35,F
230472085,35,F
230472086,35,F
230472087,35,F
230472088,35,F
230472089,35,F
230472090,35,F
230472091,35,F
230472092,35,F
230472093,35,F
230472094,35,F
230472095,35,F
230472096,35,F
230472097,35,F
230472098,35,F
230472099,35,F
230472100,35,F
230472101,35,F
230472102,35,F
230472103,35,F
230472104,35,F
230472105,35,F
230472106,35,F
230472107,33,F
230472108,33,F
230472109,33,F
230472110,33,F
230472111,33,F
230472112,33,F
230472113,33,F
230472114,33,F
230472115,33,F
230472116,33,F
230472117,33,F
230472118,33,F
230472119,33,F
230472120,33,F
230472121,33,F
230472122,33,F
230472123,33,F
230472124,33,F
230472125,33,F
230472126,33,F
230472127,33,F
230472128,33,F
230472129,33,F
230472130,33,F
230472131,33,F
230472132,33,F
230472133,33,F
230472134,33,F
230472135,33,F
230472136,33,F
230472137,33,F
230472138,33,F
230472139,33,F
230472140,33,F
230472141,33,F
230472142,33,F
230472143,33,F
230472144,33,F
230472145,33,F
230472146,33,F
230472147,33,F
230472148,33,F
230472149,33,F
230472150,33,F
230472151,33,F
230472152,33,F
230472153,33,F
230472154,33,F
230472155,33,F
230472156,33,F
230472157,33,F
230472158,33,F
230472159,33,F
230472160,33,F
230472161,33,F
230472162,33,F
230472163,33,F
230472164,33,F
230472165,33,F
230472166,33,F
230472167,33,F
230472168,33,F
230472169,33,F
230472170,33,F
230472171,33,F
230472172,33,F
230472173,33,F
230472174,33,F
230472175,33,F
230472176,33,F
230472177,33,F
230472178,33,F
230472179,33,F
230472180,33,F
230472181,33,F
230472182,33,F
230472183,33,F
230472184,33,F
230472185,33,F
230472186,33,F
230472187,33,F
230472188,33,F
230472189,33,F
230472190,33,F
230472191,33,F
230472192,33,F
230472193,33,F
230472194,33,F
230472195,33,F
230472196,33,F
230472197,33,F
230472198,33,F
230472199,32,M
230472200,32,M
230472201,32,M
230472202,32,M
230472203,32,M
230472204,32,M
230472205,32,M
230472206,32,M
230472207,32,M
230472208,32,M
230472209,32,M
230472210,32,M
230472211,32,M
230472212,32,M
230472213,32,M
230472214,32,M
230472215,32,M
230472216,32,M
230472217,32,M
230472218,32,M
230472219,32,M
230472220,32,M
230472221,32,M
230472222,32,M
230472223,32,M
230472224,32,M
230472225,32,M
230472226,32,M
230472227,32,M
230472228,32,M
230472229,32,M
230472230,32,M
230472231,32,M
230472232,32,M
230472233,32,M
230472234,32,M
230472235,32,M
230472236,32,M
230472237,32,M
230472238,32,M
230472239,32,M
230472240,32,M
230472241,32,M
230472242,32,M
230472243,32,M
230472244,32,M
230472245,32,M
230472246,32,M
230472247,32,M
230472248,32,M
230472249,32,M
230472250,32,M
230472251,32,M
230472252,32,M
230472253,32,M
230472254,32,M
230472255,32,M
230472256,32,M
230472257,32,M
230472258,32,M
230472259,32,M
230472260,32,M
230472261,32,M
230472262,32,M
230472263,32,M
230472264,32,M
230472265,32,M
230472266,32,M
230472267,41,M
230472268,41,M
230472269,41,M
230472270,41,M
230472271,41,M
230472272,41,M
230472273,41,M
230472274,41,M
230472275,41,M
230472276,41,M
230472277,41,M
230472278,41,M
230472279,41,M
230472280,41,M
230472281,41,M
230472282,41,M
230472283,41,M
230472284,41,M
230472285,41,M
230472286,41,M
230472287,41,M
230472288,41,M
230472289,41,M
230472290,41,M
230472291,31,M
230472292,31,M
230472293,31,F
230472294,31,F
230472295,30,M
230472296,30,M
230472297,30,F
230472298,30,F
230472299,30,F
230472300,30,F
230472301,30,F
230472302,30,F
230472303,30,F
230472304,30,F
230472305,30,F
230472306,30,F
230472307,30,F
230472308,30,F
230472309,30,F
230472310,30,F
230472311,30,F
230472312,30,F
230472313,30,F
230472314,30,F
230472315,28,F
230472316,28,F
230472317,28,F
230472318,28,F
230472319,28,F
230472320,28,F
230472321,28,F
230472322,28,F
230472323,30,M
230472324,30,M
230472325,30,F
230472326,30,F
230472327,30,F
230472328,30,F
230472329,30,F
230472330,30,F
230472331,30,F
230472332,30,F
230472333,30,F
230472334,30,F
230472335,30,F
230472336,30,F
230472337,28,F
230472338,28,F
230472339,28,F
230472340,28,F
230472341,28,F
230472342,28,F
230472343,28,F
230472344,28,F
230472345,28,F
230472346,28,F
230472347,28,F
230472348,28,F
230472349,39,F
230472350,39,F
230472351,39,F
230472352,39,F
230472353,39,F
230472354,39,F
230472355,39,F
230472356,39,F
230472357,39,F
230472358,39,F
230472359,39,F
230472360,39,F
230472361,39,F
230472362,39,F
230472363,39,F
230472364,39,F
230472365,38,F
230472366,38,F
230472367,38,F
230472368,38,F
230472369,38,F
230472370,38,F
230472371,38,F
230472372,38,F
230472373,38,F
230472374,38,F
230472375,38,F
230472376,38,F
230472377,38,F
230472378,38,F
230472379,38,F
230472380,38,F
230472381,38,F
230472382,38,F
230472383,38,F
230472384,38,F
230472385,38,F
230472386,38,F
230472387,38,F
230472388,38,F
230472389,38,F
230472390,38,F
230472391,38,M
230472392,38,M
230472393,38,M
230472394,38,M
230472395,38,M
230472396,38,M
230472397,38,M
230472398,38,M
230472399,38,M
230472400,38,M
230472401,38,M
230472402,38,M
230472403,38,M
230472404,38,M
230472405,37,F
230472406,37,F
230472407,37,F
230472408,37,F
230472409,37,F
230472410,37,F
230472411,37,F
230472412,37,F
230472413,37,F
230472414,37,F
230472415,37,F
230472416,37,F
230472417,37,F
230472418,37,F
230472419,37,F
230472420,37,F
230472421,70,M
230472422,70,M
230472423,70,M
230472424,70,M
230472425,70,M
230472426,70,M
230472427,37,M
230472428,37,M
230472429,37,M
230472430,37,M
230472431,37,M
230472432,37,M
230472433,37,M
230472434,37,M
230472435,37,M
230472436,37,M
230472437,37,M
230472438,37,M
230472439,37,M
230472440,37,M
230472441,36,M
230472442,36,M
230472443,36,M
230472444,36,M
230472445,36,M
230472446,36,M
230472447,36,M
230472448,36,M
230472449,36,M
230472450,36,M
230472451,36,F
230472452,36,F
230472453,36,F
230472454,36,F
230472455,34,F
230472456,34,F
230472457,34,F
230472458,34,F
230472459,34,F
230472460,34,F
230472461,34,F
230472462,34,F
230472463,34,F
230472464,34,F
230472465,34,F
230472466,34,F
230472467,34,F
230472468,34,F
230472469,34,F
230472470,34,F
230472471,34,F
230472472,34,F
230472473,34,F
230472474,34,F
230472475,34,F
230472476,34,F
230472477,34,F
230472478,34,F
230472479,34,F
230472480,34,F
230472481,34,F
230472482,34,F
230472483,34,F
230472484,34,F
230472485,34,F
230472486,34,F
230472487,34,F
230472488,34,F
230472489,34,F
230472490,34,F
230472491,34,F
230472492,34,F
230472493,34,F
230472494,34,F
230472495,34,F
230472496,34,F
230472497,34,F
230472498,34,F
230472499,34,F
230472500,34,F
230472501,34,F
230472502,34,F
230472503,34,F
230472504,34,F
230472505,34,F
230472506,34,F
230472507,34,F
230472508,34,F
230472509,34,F
230472510,34,F
230472511,34,F
230472512,34,F
230472513,34,F
230472514,34,F
230472515,34,F
230472516,34,F
230472517,39,M
230472518,39,M
230472519,39,M
230472520,39,M
230472521,40,M
230472522,40,M
230472523,40,M
230472524,40,M
230472525,40,M
230472526,40,M
230472527,40,M
230472528,40,M
230472529,40,M
230472530,40,M
230472531,40,M
230472532,40,M
230472533,22,M
230472534,22,M
230472535,24,F
230472536,24,F
230472537,23,F
230472538,23,F
230472539,23,M
230472540,23,M
230472541,22,F
230472542,22,F
230472543,22,F
230472544,22,F
230472545,22,F
230472546,22,F
230472547,22,F
230472548,22,F
230472549,22,F
230472550,22,F
230472551,22,F
230472552,22,F
230472553,22,F
230472554,22,F
230472555,22,F
230472556,22,F
230472557,22,F
230472558,22,F
230472559,22,F
230472560,22,F
230472561,22,F
230472562,22,F
230472563,22,F
230472564,22,F
230472565,22,F
230472566,22,F
230472567,22,F
230472568,22,F
230472569,22,F
230472570,22,F
230472571,55,F
230472572,55,F
230472573,42,M
230472574,42,M
230472575,42,F
230472576,42,F
230472577,42,F
230472578,42,F
230472579,42,F
230472580,42,F
230472581,42,F
230472582,42,F
230472583,42,F
230472584,42,F
230472585,42,F
230472586,42,F
230472587,42,F
230472588,42,F
230472589,42,F
230472590,42,F
230472591,42,F
230472592,42,F
230472593,42,F
230472594,42,F
230472595,42,F
230472596,42,F
230472597,42,F
230472598,42,F
230472599,42,F
230472600,42,F
230472601,42,F
230472602,42,F
230472603,42,F
230472604,42,F
230472605,42,F
230472606,42,F
230472607,42,F
230472608,42,F
230472609,42,F
230472610,42,F
230472611,42,F
230472612,42,F
230472613,43,F
230472614,43,F
230472615,43,F
230472616,43,F
230472617,43,M
230472618,43,M
230472619,44,M
230472620,44,M
230472621,44,M
230472622,44,M
230472623,44,M
230472624,44,M
230472625,44,M
230472626,44,M
230472627,44,M
230472628,44,M
230472629,44,M
230472630,44,M
230472631,48,F
230472632,48,F
230472633,48,F
230472634,48,F
230472635,21,F
230472636,21,F
230472637,20,M
230472638,20,M
230472639,20,M
230472640,20,M
230472641,20,M
230472642,20,M
230472643,20,M
230472644,20,M
230472645,20,M
230472646,20,M
230472647,20,M
230472648,20,M
230472649,20,M
230472650,20,M
230472651,20,M
230472652,20,M
230472653,49,M
230472654,49,M
230472655,49,M
230472656,49,M
230472657,19,M
230472658,19,M
230472659,19,M
230472660,19,M
230472661,19,F
230472662,19,F
230472663,19,F
230472664,19,F
230472665,19,F
230472666,19,F
230472667,19,F
230472668,19,F
230472669,19,F
230472670,19,F
230472671,19,F
230472672,19,F
230472673,19,F
230472674,19,F
230472675,19,F
230472676,19,F
230472677,19,F
230472678,19,F
230472679,19,F
230472680,19,F
230472681,19,F
230472682,19,F
230472683,50,F
230472684,50,F
230472685,50,F
230472686,50,F
230472687,50,F
230472688,50,F
230472689,50,F
230472690,50,F
230472691,50,F
230472692,50,F
230472693,50,F
230472694,50,F
230472695,50,F
230472696,50,F
230472697,50,F
230472698,50,F
230472699,29,M
230472700,29,M
230472701,29,M
230472702,29,M
230472703,29,M
230472704,29,M
230472705,29,M
230472706,29,M
230472707,29,M
230472708,29,M
230472709,29,M
230472710,29,M
230472711,29,M
230472712,29,M
230472713,29,M
230472714,29,M
230472715,29,M
230472716,29,M
230472717,29,M
230472718,29,M
230472719,29,M
230472720,29,M
230472721,29,M
230472722,29,M
230472723,29,M
230472724,29,M
230472725,29,M
230472726,29,M
230472727,29,M
230472728,29,M
230472729,30,M
230472730,30,M
230472731,30,M
230472732,30,M
230472733,30,M
230472734,30,M
230472735,30,M
230472736,30,M
230472737,30,M
230472738,30,M
230472739,30,M
230472740,30,M
230472741,30,M
230472742,30,M
230472743,30,M
230472744,30,M
230472745,30,M
230472746,30,M
230472747,30,M
230472748,30,M
230472749,30,M
230472750,30,M
230472751,30,M
230472752,30,M
230472753,30,M
230472754,30,M
230472755,30,M
230472756,30,M
230472757,30,M
230472758,30,M
230472759,30,M
230472760,30,M
230472761,30,M
230472762,30,M
230472763,30,M
230472764,30,M
230472765,30,M
230472766,30,M
230472767,29,M
230472768,29,M
230472769,29,M
230472770,29,M
230472771,29,M
230472772,29,M
230472773,29,M
230472774,29,M
230472775,29,M
230472776,29,M
230472777,29,M
230472778,29,M
230472779,29,M
230472780,29,M
230472781,29,M
230472782,29,M
230472783,29,M
230472784,29,M
230472785,29,M
230472786,29,M
230472787,29,M
230472788,29,M
230472789,29,M
230472790,29,M
230472791,29,M
230472792,29,M
230472793,29,M
230472794,29,M
230472795,29,M
230472796,29,M
230472797,29,M
230472798,29,M
230472799,29,M
230472800,29,M
230472801,29,M
230472802,29,M
230472803,29,M
230472804,29,M
230472805,29,M
230472806,29,M
230472807,29,M
230472808,29,M
230472809,29,M
230472810,29,M
230472811,29,M
230472812,29,M
230472813,29,M
230472814,29,M
230472815,29,M
230472816,29,M
230472817,29,M
230472818,29,M
230472819,29,M
230472820,29,M
230472821,29,M
230472822,29,M
230472823,29,M
230472824,29,M
230472825,29,M
230472826,29,M
230472827,29,M
230472828,29,M
230472829,29,M
230472830,29,M
230472831,29,M
230472832,29,M
230472833,29,M
230472834,29,M
230472835,29,M
230472836,29,M
230472837,29,M
230472838,29,M
230472839,29,M
230472840,29,M
230472841,29,M
230472842,29,M
230472843,29,M
230472844,29,M
230472845,29,M
230472846,29,M
230472847,29,M
230472848,29,M
230472849,29,M
230472850,29,M
230472851,29,M
230472852,29,M
230472853,29,M
230472854,29,M
230472855,29,M
230472856,29,M
230472857,29,M
230472858,29,M
230472859,29,M
230472860,29,M
230472861,29,M
230472862,29,M
230472863,29,M
230472864,29,M
230472865,29,M
230472866,29,M
230472867,29,M
230472868,29,M
230472869,29,M
230472870,29,M
230472871,29,M
230472872,29,M
230472873,29,M
230472874,29,M
230472875,29,M
230472876,29,M
230472877,29,M
230472878,29,M
230472879,29,M
230472880,29,M
230472881,29,M
230472882,29,M
230472883,29,M
230472884,29,M
230472885,29,M
230472886,29,M
230472887,29,M
230472888,29,M
230472889,29,M
230472890,29,M
230472891,29,M
230472892,29,M
230472893,29,M
230472894,29,M
230472895,29,M
230472896,29,M
230472897,29,M
230472898,29,M
230472899,29,M
230472900,29,M
230472901,29,M
230472902,29,M
230472903,29,M
230472904,29,M
230472905,29,M
230472906,29,M
230472907,29,M
230472908,29,M
230472909,29,M
230472910,29,M
230472911,29,M
230472912,29,M
230472913,29,M
230472914,29,M
230472915,29,M
230472916,29,M
230472917,29,M
230472918,29,M
230472919,29,M
230472920,29,M
230472921,29,M
230472922,29,M
230472923,29,M
230472924,29,M
230472925,29,M
230472926,29,M
230472927,29,M
230472928,29,M
230472929,29,M
230472930,29,M
230472931,29,M
230472932,29,M
230472933,29,M
230472934,29,M
230472935,29,M
230472936,29,M
230472937,29,M
230472938,29,M
230472939,29,M
230472940,29,M
230472941,44,M
230472942,44,M
230472943,44,M
230472944,44,M
230472945,44,M
230472946,44,M
230472947,44,M
230472948,44,M
230472949,44,M
230472950,44,M
230472951,44,M
230472952,44,M
230472953,44,M
230472954,44,M
230472955,44,M
230472956,44,M
230472957,44,M
230472958,44,M
230472959,44,M
230472960,44,M
230472961,45,M
230472962,45,M
230472963,46,M
230472964,46,M
230472965,46,M
230472966,46,M
230472967,46,M
230472968,46,M
230472969,46,M
230472970,46,M
230472971,46,M
230472972,46,M
230472973,46,M
230472974,46,M
230472975,46,M
230472976,46,M
230472977,47,F
230472978,47,F
230472979,47,F
230472980,47,F
230472981,47,F
230472982,47,F
230472983,47,F
230472984,47,F
230472985,47,F
230472986,47,F
230472987,47,F
230472988,47,F
230472989,47,F
230472990,47,F
230472991,47,F
230472992,47,F
230472993,47,F
230472994,47,F
230472995,47,F
230472996,47,F
230472997,47,F
230472998,47,F
230472999,47,F
230473000,47,F
230473001,47,F
230473002,47,F
230473003,47,F
230473004,47,F
230473005,47,F
230473006,47,F
230473007,47,F
230473008,47,F
230473009,47,F
230473010,47,F
230473011,47,F
230473012,47,F
230473013,47,F
230473014,47,F
230473015,47,F
230473016,47,F
230473017,47,F
230473018,47,F
230473019,47,F
230473020,47,F
230473021,47,F
230473022,47,F
230473023,47,F
230473024,47,F
230473025,47,F
230473026,47,F
230473027,47,F
230473028,47,F
230473029,47,F
230473030,47,F
230473031,47,F
230473032,47,F
230473033,47,F
230473034,47,F
230473035,47,F
230473036,47,F
230473037,47,F
230473038,47,F
230473039,47,F
230473040,47,F
230473041,47,F
230473042,47,F
230473043,47,F
230473044,47,F
230473045,47,F
230473046,47,F
230473047,47,F
230473048,47,F
230473049,47,F
230473050,47,F
230473051,47,F
230473052,47,F
230473053,47,F
230473054,47,F
230473055,47,F
230473056,47,F
230473057,47,F
230473058,47,F
230473059,47,F
230473060,47,F
230473061,47,F
230473062,47,F
230473063,47,F
230473064,47,F
230473065,47,F
230473066,47,F
230473067,47,F
230473068,47,F
230473069,47,F
230473070,47,F
230473071,47,F
230473072,47,F
230473073,47,F
230473074,47,F
230473075,47,F
230473076,47,F
230473077,47,F
230473078,47,F
230473079,47,F
230473080,47,F
230473081,47,F
230473082,47,F
230473083,47,F
230473084,47,F
230473085,47,F
230473086,47,F
230473087,47,F
230473088,47,F
230473089,47,F
230473090,47,F
230473091,47,F
230473092,47,F
230473093,47,F
230473094,47,F
230473095,47,F
230473096,47,F
230473097,47,F
230473098,47,F
230473099,47,F
230473100,47,F
230473101,47,F
230473102,47,F
230473103,48,M
230473104,48,M
230473105,48,M
230473106,48,M
230473107,48,M
230473108,48,M
230473109,48,M
230473110,48,M
230473111,48,M
230473112,48,M
230473113,48,M
230473114,48,M
230473115,48,M
230473116,48,M
230473117,48,M
230473118,48,M
230473119,48,M
230473120,48,M
230473121,48,M
230473122,48,M
230473123,48,M
230473124,48,M
230473125,48,M
230473126,48,M
230473127,48,M
230473128,48,M
230473129,48,M
230473130,48,M
230473131,49,F
230473132,49,F
230473133,49,F
230473134,49,F
230473135,49,F
230473136,49,F
230473137,49,F
230473138,49,F
230473139,49,F
230473140,49,F
230473141,49,F
230473142,49,F
230473143,49,F
230473144,49,F
230473145,49,F
230473146,49,F
230473147,49,F
230473148,49,F
230473149,49,F
230473150,49,F
230473151,49,F
230473152,49,F
230473153,49,F
230473154,49,F
230473155,49,F
230473156,49,F
230473157,49,F
230473158,49,F
230473159,49,F
230473160,49,F
230473161,49,M
230473162,49,M
230473163,50,M
230473164,50,M
230473165,50,M
230473166,50,M
230473167,50,M
230473168,50,M
230473169,50,M
230473170,50,M
230473171,50,M
230473172,50,M
230473173,50,M
230473174,50,M
230473175,50,M
230473176,50,M
230473177,50,F
230473178,50,F
230473179,50,F
230473180,50,F
230473181,50,F
230473182,50,F
230473183,50,M
230473184,50,M
230473185,50,F
230473186,50,F
230473187,51,M
230473188,51,M
230473189,51,M
230473190,51,M
230473191,51,M
230473192,51,M
230473193,51,M
230473194,51,M
230473195,51,M
230473196,51,M
230473197,51,M
230473198,51,M
230473199,51,M
230473200,51,M
230473201,51,M
230473202,51,M
230473203,51,M
230473204,51,M
230473205,51,M
230473206,51,M
230473207,51,M
230473208,51,M
230473209,51,M
230473210,51,M
230473211,51,M
230473212,51,M
230473213,51,M
230473214,51,M
230473215,51,M
230473216,51,M
230473217,51,M
230473218,51,M
230473219,52,F
230473220,52,F
230473221,52,F
230473222,52,F
230473223,52,F
230473224,52,F
230473225,52,F
230473226,52,F
230473227,52,F
230473228,52,F
230473229,52,F
230473230,52,F
230473231,52,F
230473232,52,F
230473233,52,F
230473234,52,F
230473235,52,F
230473236,52,F
230473237,52,F
230473238,52,F
230473239,52,F
230473240,52,F
230473241,52,F
230473242,52,F
230473243,52,F
230473244,52,F
230473245,52,F
230473246,52,F
230473247,52,F
230473248,52,F
230473249,52,F
230473250,52,F
230473251,52,F
230473252,52,F
230473253,52,F
230473254,52,F
230473255,52,F
230473256,52,F
230473257,52,F
230473258,52,F
230473259,52,F
230473260,52,F
230473261,52,F
230473262,52,F
230473263,52,F
230473264,52,F
230473265,52,F
230473266,52,F
230473267,52,F
230473268,52,F
230473269,50,M
230473270,50,M
230473271,50,M
230473272,50,M
230473273,55,F
230473274,55,F
230473275,55,F
230473276,55,F
230473277,55,F
230473278,55,F
230473279,56,M
230473280,56,M
230473281,56,M
230473282,56,M
230473283,57,F
230473284,57,F
230473285,57,F
230473286,57,F
230473287,58,F
230473288,58,F
230473289,58,F
230473290,58,F
230473291,58,F
230473292,58,F
230473293,58,F
230473294,58,F
230473295,58,F
230473296,58,F
230473297,58,M
230473298,58,M
230473299,58,M
230473300,58,M
230473301,58,M
230473302,58,M
230473303,58,M
230473304,58,M
230473305,58,M
230473306,58,M
230473307,58,M
230473308,58,M
230473309,58,M
230473310,58,M
230473311,58,M
230473312,58,M
230473313,58,M
230473314,58,M
230473315,58,M
230473316,58,M
230473317,58,M
230473318,58,M
230473319,58,M
230473320,58,M
230473321,58,M
230473322,58,M
230473323,58,M
230473324,58,M
230473325,58,M
230473326,58,M
230473327,58,M
230473328,58,M
230473329,58,M
230473330,58,M
230473331,60,M
230473332,60,M
230473333,60,M
230473334,60,M
230473335,60,M
230473336,60,M
230473337,60,M
230473338,60,M
230473339,60,M
230473340,60,M
230473341,60,M
230473342,60,M
230473343,60,M
230473344,60,M
230473345,60,M
230473346,60,M
230473347,60,M
230473348,60,M
230473349,60,M
230473350,60,M
230473351,60,F
230473352,60,F
230473353,60,F
230473354,60,F
230473355,60,F
230473356,60,F
230473357,60,F
230473358,60,F
230473359,50,F
230473360,50,F
230473361,50,F
230473362,50,F
230473363,26,M
230473364,26,M
230473365,26,M
230473366,26,M
230473367,26,M
230473368,26,M
230473369,26,M
230473370,26,M
230473371,26,M
230473372,26,M
230473373,27,F
230473374,27,F
230473375,27,F
230473376,27,F
230473377,27,F
230473378,27,F
230473379,27,F
230473380,27,F
230473381,27,F
230473382,27,F
230473383,27,F
230473384,27,F
230473385,27,F
230473386,27,F
230473387,26,M
230473388,26,M
230473389,26,M
230473390,26,M
230473391,26,M
230473392,26,M
230473393,26,M
230473394,26,M
230473395,24,F
230473396,24,F
230473397,24,F
230473398,24,F
230473399,24,F
230473400,24,F
230473401,24,F
230473402,24,F
230473403,24,F
230473404,24,F
230473405,24,F
230473406,24,F
230473407,24,F
230473408,24,F
230473409,24,F
230473410,24,F
230473411,24,F
230473412,24,F
230473413,24,F
230473414,24,F
230473415,24,F
230473416,24,F
230473417,23,F
230473418,23,F
230473419,23,F
230473420,23,F
230473421,22,F
230473422,22,F
230473423,21,M
230473424,21,M
230473425,21,M
230473426,21,M
230473427,21,M
230473428,21,M
230473429,21,F
230473430,21,F
230473431,21,F
230473432,21,F
230473433,22,M
230473434,22,M
230473435,22,M
230473436,22,M
230473437,22,M
230473438,22,M
230473439,22,M
230473440,22,M
230473441,22,M
230473442,22,M
230473443,22,M
230473444,22,M
230473445,22,M
230473446,22,M
230473447,22,F
230473448,22,F
230473449,50,M
230473450,50,M
230473451,50,M
230473452,50,M
230473453,50,M
230473454,50,M
230473455,50,M
230473456,50,M
230473457,50,M
230473458,50,M
230473459,50,M
230473460,50,M
230473461,50,M
230473462,50,M
230473463,50,M
230473464,50,M
230473465,49,F
230473466,49,F
230473467,49,F
230473468,49,F
230473469,49,F
230473470,49,F
230473471,48,M
230473472,48,M
230473473,48,M
230473474,48,M
230473475,48,F
230473476,48,F
230473477,48,F
230473478,48,F
230473479,48,F
230473480,48,F
230473481,48,F
230473482,48,F
230473483,46,F
230473484,46,F
230473485,45,F
230473486,45,F
230473487,45,F
230473488,45,F
230473489,45,F
230473490,45,F
230473491,45,F
230473492,45,F
230473493,45,F
230473494,45,F
230473495,45,F
230473496,45,F
230473497,45,F
230473498,45,F
230473499,45,F
230473500,45,F
230473501,45,F
230473502,45,F
230473503,45,F
230473504,45,F
230473505,45,F
230473506,45,F
230473507,45,F
230473508,45,F
230473509,45,F
230473510,45,F
230473511,45,F
230473512,45,F
230473513,45,F
230473514,45,F
230473515,45,F
230473516,45,F
230473517,45,F
230473518,45,F
230473519,45,F
230473520,45,F
230473521,44,F
230473522,44,F
230473523,44,F
230473524,44,F
230473525,44,F
230473526,44,F
230473527,44,F
230473528,44,F
230473529,44,F
230473530,44,F
230473531,44,F
230473532,44,F
230473533,44,F
230473534,44,F
230473535,44,M
230473536,44,M
230473537,44,F
230473538,44,F
230473539,44,F
230473540,44,F
230473541,44,F
230473542,44,F
230473543,44,F
230473544,44,F
230473545,51,M
230473546,51,M
230473547,51,M
230473548,51,M
230473549,52,M
230473550,52,M
230473551,52,M
230473552,52,M
230473553,52,M
230473554,52,M
230473555,52,M
230473556,52,M
230473557,52,M
230473558,52,M
230473559,52,M
230473560,52,M
230473561,52,M
230473562,52,M
230473563,52,M
230473564,52,M
230473565,52,M
230473566,52,M
230473567,52,M
230473568,52,M
230473569,52,M
230473570,52,M
230473571,52,M
230473572,52,M
230473573,52,M
230473574,52,M
230473575,52,M
230473576,52,M
230473577,52,M
230473578,52,M
230473579,52,M
230473580,52,M
230473581,52,M
230473582,52,M
230473583,52,M
230473584,52,M
230473585,52,M
230473586,52,M
230473587,52,M
230473588,52,M
230473589,52,M
230473590,52,M
230473591,52,F
230473592,52,F
230473593,52,F
230473594,52,F
230473595,53,M
230473596,53,M
230473597,53,F
230473598,53,F
230473599,53,F
230473600,53,F
230473601,42,M
230473602,42,M
230473603,42,M
230473604,42,M
230473605,42,M
230473606,42,M
230473607,42,M
230473608,42,M
230473609,41,F
230473610,41,F
230473611,41,F
230473612,41,F
230473613,41,F
230473614,41,F
230473615,41,F
230473616,41,F
230473617,41,F
230473618,41,F
230473619,41,M
230473620,41,M
230473621,41,M
230473622,41,M
230473623,40,M
230473624,40,M
230473625,40,M
230473626,40,M
230473627,40,M
230473628,40,M
230473629,40,M
230473630,40,M
230473631,40,M
230473632,40,M
230473633,39,M
230473634,39,M
230473635,26,M
230473636,26,M
230473637,26,M
230473638,26,M
230473639,26,M
230473640,26,M
230473641,26,M
230473642,26,M
230473643,26,M
230473644,26,M
230473645,26,M
230473646,26,M
230473647,26,M
230473648,26,M
230473649,26,M
230473650,26,M
230473651,26,M
230473652,26,M
230473653,26,M
230473654,26,M
230473655,26,M
230473656,26,M
230473657,26,M
230473658,26,M
230473659,26,M
230473660,26,M
230473661,26,M
230473662,26,M
230473663,26,M
230473664,26,M
230473665,26,M
230473666,26,M
230473667,26,M
230473668,26,M
230473669,26,M
230473670,26,M
230473671,32,F
230473672,32,F
230473673,32,F
230473674,32,F
230473675,32,F
230473676,32,F
230473677,32,F
230473678,32,F
230473679,32,F
230473680,32,F
230473681,32,F
230473682,32,F
230473683,32,F
230473684,32,F
230473685,32,F
230473686,32,F
230473687,32,F
230473688,32,F
230473689,32,F
230473690,32,F
230473691,32,F
230473692,32,F
230473693,32,F
230473694,32,F
230473695,32,F
230473696,32,F
230473697,32,F
230473698,32,F
230473699,32,M
230473700,32,M
230473701,31,M
230473702,31,M
230473703,31,M
230473704,31,M
230473705,31,M
230473706,31,M
230473707,31,M
230473708,31,M
230473709,31,M
230473710,31,M
230473711,31,M
230473712,31,M
230473713,31,M
230473714,31,M
230473715,31,M
230473716,31,M
230473717,30,M
230473718,30,M
230473719,30,M
230473720,30,M
230473721,30,M
230473722,30,M
230473723,30,M
230473724,30,M
230473725,30,M
230473726,30,M
230473727,30,M
230473728,30,M
230473729,30,M
230473730,30,M
230473731,72,M
230473732,72,M
230473733,72,M
230473734,72,M
230473735,29,F
230473736,29,F
230473737,29,F
230473738,29,F
230473739,29,F
230473740,29,F
230473741,29,F
230473742,29,F
230473743,29,F
230473744,29,F
230473745,32,F
230473746,32,F
230473747,31,M
230473748,31,M
230473749,30,F
230473750,30,F
230473751,30,F
230473752,30,F
230473753,30,F
230473754,30,F
230473755,30,F
230473756,30,F
230473757,30,F
230473758,30,F
230473759,30,F
230473760,30,F
230473761,30,F
230473762,30,F
230473763,30,F
230473764,30,F
230473765,30,F
230473766,30,F
230473767,30,F
230473768,30,F
230473769,30,F
230473770,30,F
230473771,30,M
230473772,30,M
230473773,30,M
230473774,30,M
230473775,30,M
230473776,30,M
230473777,30,M
230473778,30,M
230473779,30,M
230473780,30,M
230473781,27,M
230473782,27,M
230473783,27,M
230473784,27,M
230473785,27,M
230473786,27,M
230473787,27,M
230473788,27,M
230473789,27,M
230473790,27,M
230473791,27,M
230473792,27,M
230473793,27,M
230473794,27,M
230473795,27,M
230473796,27,M
230473797,27,M
230473798,27,M
230473799,27,M
230473800,27,M
230473801,27,M
230473802,27,M
230473803,27,M
230473804,27,M
230473805,27,M
230473806,27,M
230473807,27,M
230473808,27,M
230473809,27,M
230473810,27,M
230473811,27,M
230473812,27,M
